hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 11587.3, 11820.4, 11617.5, 0, 173.073, 176.555, 173.524, 10.9063
0, 0.00000, 11719.2, 11950.8, 11754.6, 0, 172.456, 175.865, 172.978, 10.9137
0, 0.00000, 11853.9, 12084, 11895, 0, 171.845, 175.181, 172.442, 10.9237
0, 0.00000, 11992.3, 12222.1, 12038.6, 0, 171.258, 174.541, 171.919, 10.9351
0, 0.00000, 12137.4, 12373.3, 12183.9, 0, 170.735, 174.052, 171.392, 10.7874
0, 0.00000, 12290.6, 12529.1, 12337.8, 0, 170.291, 173.592, 170.946, 10.6999
0, 0.00000, 12452.2, 12689.9, 12502.7, 0, 169.934, 173.164, 170.623, 10.6389
0, 0.00000, 12617.6, 12854.6, 12671.7, 0, 169.592, 172.763, 170.319, 10.5701
0, 0.00000, 12788.3, 13022.7, 12845.2, 0, 169.285, 172.381, 170.042, 10.4953
0, 0.00000, 12966.3, 13194, 13023.6, 0, 169.044, 172.013, 169.794, 10.3809
0, 0.00000, 13148.9, 13369.4, 13207, 0, 168.834, 171.666, 169.583, 10.2773
0, 0.00000, 13335.9, 13548.8, 13395, 0, 168.654, 171.348, 169.405, 10.1751
0, 0.00000, 13527.5, 13732.4, 13587.9, 0, 168.506, 171.06, 169.261, 10.0743
0, 0.00000, 13724, 13920.6, 13786, 0, 168.393, 170.807, 169.157, 9.97489
0, 0.00000, 13928.1, 14118.2, 13989.5, 0, 168.35, 170.65, 169.096, 9.87517
0, 0.00000, 14139.5, 14321.2, 14199.2, 0, 168.378, 170.544, 169.093, 9.77623
0, 0.00000, 14361.5, 14532, 14422.5, 0, 168.512, 170.514, 169.231, 9.6812
0, 0.00000, 14589.7, 14748.6, 14653, 0, 168.704, 170.544, 169.44, 9.58799
0, 0.00000, 14824.1, 14970.8, 14890, 0, 168.958, 170.633, 169.714, 9.49711
0, 0.00000, 15059.5, 15190.3, 15133.1, 0, 169.219, 170.692, 170.049, 9.46042
0, 0.00000, 15290.8, 15408.5, 15375.4, 0, 169.431, 170.738, 170.372, 9.45137
0, 0.00000, 15526.7, 15630.4, 15620.4, 0, 169.704, 170.839, 170.73, 9.45168
0, 0.00000, 15768.9, 15857.9, 15872.3, 0, 170.055, 171.018, 171.173, 9.45989
0, 0.00000, 16017.4, 16091.1, 16131.8, 0, 170.492, 171.279, 171.712, 9.47773
0, 0.00000, 16272.3, 16330.1, 16398.8, 0, 171.021, 171.631, 172.354, 9.50645
0, 0.00000, 16533.3, 16574.5, 16673.5, 0, 171.647, 172.077, 173.106, 9.55093
0, 0.00000, 16801.1, 16824.9, 16956.8, 0, 172.379, 172.625, 173.979, 9.61092
0, 0.00000, 17071.2, 17077.2, 17246.9, 0, 173.181, 173.244, 174.966, 9.68185
0, 0.00000, 17342.4, 17334.7, 17541.2, 0, 174.045, 173.971, 176.045, 9.75879
0, 0.00000, 17619.6, 17595, 17839.5, 0, 175.034, 174.793, 177.221, 9.85657
0, 0.00000, 17901.4, 17862, 18145.2, 0, 176.14, 175.757, 178.543, 9.96971
0, 0.00000, 18186.4, 18137.4, 18458.6, 0, 177.357, 176.882, 180.013, 10.099
0, 0.00000, 18477.8, 18419.3, 18780.6, 0, 178.725, 178.163, 181.656, 10.2445
0, 0.00000, 18775.5, 18707.8, 19111.4, 0, 180.255, 179.609, 183.482, 10.4049
0, 0.00000, 19080.6, 19003.8, 19452.3, 0, 181.961, 181.233, 185.507, 10.5818
0, 0.00000, 19391.9, 19306.6, 19802.3, 0, 183.845, 183.041, 187.737, 10.776
0, 0.00000, 19710.7, 19617.5, 20163.3, 0, 185.941, 185.061, 190.209, 10.9903
0, 0.00000, 20036, 19935.5, 20533.9, 0, 188.221, 187.276, 192.897, 11.2248
0, 0.00000, 20367.3, 20260.6, 20914.3, 0, 190.706, 189.705, 195.826, 11.4814
0, 0.00000, 20705.1, 20593.1, 21305.1, 0, 193.406, 192.359, 199.01, 11.7622
0, 0.00000, 21051.8, 20935.9, 21709.5, 0, 196.354, 195.272, 202.489, 12.0718
0, 0.00000, 21434.3, 21316.2, 22160, 0, 199.814, 198.71, 206.578, 12.4403
0, 0.00000, 21757.7, 21639.4, 22544.4, 0, 202.905, 201.8, 210.241, 12.7749
0, 0.00000, 22120.3, 22004.1, 22979.5, 0, 206.555, 205.468, 214.58, 13.1772
0, 0.00000, 22489, 22377.7, 23426.8, 0, 210.467, 209.423, 219.245, 13.6179
0, 0.00000, 22861.5, 22758.4, 23883.9, 0, 214.622, 213.653, 224.224, 14.0981
0, 0.00000, 23238.2, 23147.1, 24351.9, 0, 219.036, 218.177, 229.539, 14.6226
0, 0.00000, 23618.5, 23543.9, 24830.7, 0, 223.709, 223.004, 235.198, 15.1955
0, 0.00000, 24001.5, 23948.6, 25319.6, 0, 228.64, 228.14, 241.206, 15.8209
0, 0.00000, 5447.94, 5679.61, 5385.05, 0, 226.684, 236.332, 224.1, 11.8235
0, 0.00000, 5496.1, 5728.66, 5432.66, 0, 226.486, 236.075, 223.868, 11.7522
0, 0.00000, 5545.36, 5778.8, 5481.12, 0, 226.309, 235.841, 223.684, 11.7516
0, 0.00000, 5595.48, 5829.79, 5530.43, 0, 226.132, 235.607, 223.5, 11.7507
0, 0.00000, 5646.46, 5881.64, 5580.58, 0, 225.956, 235.372, 223.316, 11.7501
0, 0.00000, 5698.29, 5934.34, 5631.58, 0, 225.779, 235.136, 223.132, 11.7498
0, 0.00000, 5751.14, 5988.04, 5683.57, 0, 225.602, 234.9, 222.947, 11.7495
0, 0.00000, 5804.99, 6042.75, 5736.55, 0, 225.425, 234.663, 222.763, 11.7494
0, 0.00000, 5859.86, 6098.46, 5790.52, 0, 225.248, 234.425, 222.578, 11.7495
0, 0.00000, 5915.89, 6155.32, 5845.64, 0, 225.071, 234.186, 222.394, 11.7497
0, 0.00000, 5972.79, 6213.05, 5901.61, 0, 224.895, 233.947, 222.211, 11.7502
0, 0.00000, 6030.86, 6271.94, 5958.73, 0, 224.72, 233.708, 222.028, 11.7508
0, 0.00000, 6090.11, 6331.98, 6017, 0, 224.545, 233.468, 221.845, 11.7517
0, 0.00000, 6150.53, 6393.18, 6076.42, 0, 224.372, 233.229, 221.663, 11.7528
0, 0.00000, 6212.13, 6455.56, 6137, 0, 224.199, 232.989, 221.482, 11.7541
0, 0.00000, 6356.01, 8699.65, 6013.67, 0, 226.943, 207.954, 214.717, 32.3354
0, 0.00000, 6420.24, 8774.34, 6073.74, 0, 226.744, 207.443, 214.503, 32.578
0, 0.00000, 8628.97, 8508.3, 6207.58, 0, 201.79, 198.945, 216.832, 35.3521
0, 0.00000, 8705.69, 8579.88, 6270.02, 0, 201.316, 198.405, 216.592, 35.575
0, 0.00000, 8783.81, 8652.45, 6333.66, 0, 200.856, 197.85, 216.348, 35.8105
0, 0.00000, 8863.35, 8726.29, 6398.57, 0, 200.391, 197.29, 216.103, 36.051
0, 0.00000, 8944.12, 8801.19, 6464.54, 0, 199.922, 196.725, 215.853, 36.2955
0, 0.00000, 8700.51, 8958.87, 8654.23, 0, 192.239, 197.972, 191.237, 10.9757
0, 0.00000, 8778.7, 9036.39, 8732.86, 0, 191.734, 197.36, 190.726, 10.9299
0, 0.00000, 8857.78, 9115.16, 8812.84, 0, 191.206, 196.76, 190.23, 10.9292
0, 0.00000, 8938.24, 9195.28, 8894.28, 0, 190.673, 196.155, 189.729, 10.929
0, 0.00000, 9020.08, 9276.74, 8977.17, 0, 190.136, 195.544, 189.225, 10.929
0, 0.00000, 9103.44, 9359.67, 9061.65, 0, 189.594, 194.928, 188.717, 10.9293
0, 0.00000, 9188.17, 9443.93, 9147.56, 0, 189.048, 194.308, 188.206, 10.9298
0, 0.00000, 9274.55, 9529.79, 9235.21, 0, 188.497, 193.682, 187.69, 10.9305
0, 0.00000, 9362.27, 9616.94, 9324.29, 0, 187.943, 193.053, 187.173, 10.9316
0, 0.00000, 9451.63, 9705.69, 9415.1, 0, 187.384, 192.419, 186.653, 10.933
0, 0.00000, 9542.62, 9796.01, 9507.64, 0, 186.822, 191.78, 186.129, 10.9347
0, 0.00000, 9635.39, 9888.06, 9602.05, 0, 186.255, 191.137, 185.603, 10.9368
0, 0.00000, 9729.63, 9981.53, 9698.04, 0, 185.686, 190.491, 185.076, 10.9393
0, 0.00000, 9825.79, 10076.8, 9796.06, 0, 185.114, 189.84, 184.546, 10.9423
0, 0.00000, 9923.71, 10173.9, 9895.97, 0, 184.538, 189.187, 184.014, 10.9457
0, 0.00000, 10023.4, 10272.6, 9997.76, 0, 183.96, 188.531, 183.482, 10.9496
0, 0.00000, 10125, 10373.2, 10101.6, 0, 183.38, 187.872, 182.948, 10.9541
0, 0.00000, 10228.5, 10475.6, 10207.5, 0, 182.798, 187.211, 182.414, 10.9592
0, 0.00000, 10333.9, 10579.9, 10315.5, 0, 182.215, 186.549, 181.881, 10.965
0, 0.00000, 10441.4, 10686.2, 10425.7, 0, 181.631, 185.885, 181.348, 10.9714
0, 0.00000, 10550.7, 10794.2, 10537.9, 0, 181.021, 185.198, 180.8, 10.9814
0, 0.00000, 10662.5, 10904.7, 10652.7, 0, 180.435, 184.532, 180.268, 10.9895
0, 0.00000, 10776.5, 11017.2, 10769.9, 0, 179.849, 183.866, 179.739, 10.9984
0, 0.00000, 10892.7, 11131.9, 10889.6, 0, 179.265, 183.201, 179.213, 11.0083
0, 0.00000, 11011, 11248.7, 11011.6, 0, 178.684, 182.539, 178.692, 11.0192
0, 0.00000, 11131.9, 11367.9, 11136.3, 0, 178.104, 181.879, 178.175, 11.0312
0, 0.00000, 11255.3, 11489.5, 11263.9, 0, 177.528, 181.222, 177.663, 11.0446
0, 0.00000, 11381.1, 11613.5, 11394.1, 0, 176.957, 180.57, 177.159, 11.0592
0, 0.00000, 11509.4, 11740, 11527, 0, 176.393, 179.926, 176.662, 11.0731
0, 0.00000, 11640.6, 11869.6, 11662.9, 0, 175.835, 179.293, 176.173, 11.084
0, 0.00000, 11774.4, 12001.7, 11801.8, 0, 175.286, 178.669, 175.694, 11.0964
0, 0.00000, 11911.1, 12136.6, 11943.9, 0, 174.746, 178.054, 175.228, 11.1111
0, 0.00000, 12053.4, 12281.2, 12088.8, 0, 174.258, 177.553, 174.772, 11.0678
0, 0.00000, 12201, 12435.1, 12236.6, 0, 173.814, 177.147, 174.324, 10.924
0, 0.00000, 12360.5, 12593.6, 12396.6, 0, 173.511, 176.771, 174.021, 10.8659
0, 0.00000, 12524.4, 12756.6, 12563.6, 0, 173.232, 176.429, 173.774, 10.8003
0, 0.00000, 12692.5, 12923.5, 12734.9, 0, 172.979, 176.113, 173.557, 10.7346
0, 0.00000, 12866.3, 13094.2, 12911, 0, 172.765, 175.819, 173.37, 10.6625
0, 0.00000, 13047.5, 13268.1, 13092.2, 0, 172.621, 175.541, 173.215, 10.5499
0, 0.00000, 13233.1, 13446, 13278.1, 0, 172.511, 175.288, 173.101, 10.4494
0, 0.00000, 13423.6, 13628.4, 13469.2, 0, 172.435, 175.067, 173.023, 10.3501
0, 0.00000, 13618.8, 13815.1, 13665.2, 0, 172.394, 174.88, 172.984, 10.2524
0, 0.00000, 13820.1, 14008.2, 13866.7, 0, 172.403, 174.752, 172.988, 10.1555
0, 0.00000, 14028.3, 14209.7, 14073.5, 0, 172.48, 174.713, 173.041, 10.0583
0, 0.00000, 14246.8, 14417.2, 14289.9, 0, 172.661, 174.729, 173.188, 9.96343
0, 0.00000, 14473.5, 14632.2, 14517.9, 0, 172.925, 174.822, 173.459, 9.87191
0, 0.00000, 14706.6, 14852.8, 14752.6, 0, 173.252, 174.976, 173.797, 9.78234
0, 0.00000, 14945.1, 15077.1, 14994.1, 0, 173.632, 175.169, 174.205, 9.69584
0, 0.00000, 15179.7, 15295.9, 15238.7, 0, 173.962, 175.296, 174.641, 9.7052
0, 0.00000, 15415.3, 15517.8, 15483.6, 0, 174.304, 175.465, 175.08, 9.70674
0, 0.00000, 15657.1, 15744.5, 15733.7, 0, 174.722, 175.701, 175.58, 9.71611
0, 0.00000, 15905.1, 15976.9, 15991, 0, 175.225, 176.018, 176.174, 9.73337
0, 0.00000, 16159.9, 16215.3, 16256.2, 0, 175.817, 176.423, 176.868, 9.76201
0, 0.00000, 16421.4, 16459.8, 16529.3, 0, 176.507, 176.923, 177.671, 9.80101
0, 0.00000, 16689.5, 16710, 16810.8, 0, 177.298, 177.519, 178.59, 9.85938
0, 0.00000, 16963.7, 16964.8, 17100.7, 0, 178.192, 178.207, 179.634, 9.93098
0, 0.00000, 17237.2, 17222.1, 17396.3, 0, 179.121, 178.967, 180.779, 10.0132
0, 0.00000, 17516, 17484.6, 17695.2, 0, 180.16, 179.841, 182.007, 10.1029
0, 0.00000, 17801.6, 17751.8, 18001.3, 0, 181.33, 180.827, 183.369, 10.2146
0, 0.00000, 18090.7, 18027.1, 18315.1, 0, 182.606, 181.967, 184.874, 10.3413
0, 0.00000, 18384.8, 18310.1, 18637.1, 0, 184.01, 183.266, 186.539, 10.4842
0, 0.00000, 18686.2, 18600.4, 18968.8, 0, 185.575, 184.727, 188.384, 10.6431
0, 0.00000, 18994.4, 18897.6, 19309.8, 0, 187.305, 186.355, 190.418, 10.8171
0, 0.00000, 19310.1, 19202.6, 19661.2, 0, 189.229, 188.175, 192.668, 11.0082
0, 0.00000, 19633.7, 19515.7, 20023.4, 0, 191.33, 190.18, 195.126, 11.2176
0, 0.00000, 19964.5, 19836.5, 20396, 0, 193.628, 192.386, 197.812, 11.4465
0, 0.00000, 20301.9, 20164.7, 20778.8, 0, 196.125, 194.798, 200.731, 11.6961
0, 0.00000, 20647.7, 20501.9, 21173.7, 0, 198.845, 197.439, 203.91, 11.9694
0, 0.00000, 20999.8, 20846.5, 21579.1, 0, 201.782, 200.306, 207.346, 12.2668
0, 0.00000, 21362.2, 21202.5, 21999.6, 0, 204.977, 203.442, 211.092, 12.5939
0, 0.00000, 21762.6, 21597.9, 22468.5, 0, 208.711, 207.129, 215.481, 12.9816
0, 0.00000, 22101.9, 21934.7, 22869.6, 0, 212.042, 210.435, 219.407, 13.3328
0, 0.00000, 22482.6, 22314.8, 23323.8, 0, 215.961, 214.346, 224.042, 13.7534
0, 0.00000, 22868.9, 22703.1, 23789.5, 0, 220.133, 218.534, 228.996, 14.2104
0, 0.00000, 23262.7, 23102.2, 24269.5, 0, 224.588, 223.036, 234.312, 14.7099
0, 0.00000, 23659.8, 23508.4, 24759.4, 0, 229.29, 227.82, 239.952, 15.2506
0, 0.00000, 24063.1, 23925, 25263.2, 0, 234.27, 232.927, 245.954, 15.8386
0, 0.00000, 24468.8, 24349.3, 25777.1, 0, 239.514, 238.345, 252.318, 16.4769
0, 0.00000, 5451.2, 5682.71, 5386.97, 0, 227.583, 237.256, 224.935, 11.871
0, 0.00000, 5499.61, 5732.01, 5434.8, 0, 227.401, 237.015, 224.717, 11.7955
0, 0.00000, 5548.84, 5782.1, 5483.19, 0, 227.241, 236.799, 224.549, 11.7958
0, 0.00000, 5599.06, 5833.2, 5532.57, 0, 227.082, 236.583, 224.381, 11.7958
0, 0.00000, 5650.15, 5885.14, 5582.79, 0, 226.923, 236.366, 224.214, 11.796
0, 0.00000, 5702.09, 5937.94, 5633.85, 0, 226.765, 236.149, 224.047, 11.7965
0, 0.00000, 5755.04, 5991.74, 5685.9, 0, 226.607, 235.932, 223.88, 11.7972
0, 0.00000, 5809.14, 6046.69, 5739.08, 0, 226.449, 235.714, 223.713, 11.7981
0, 0.00000, 5864.12, 6102.5, 5793.11, 0, 226.292, 235.496, 223.548, 11.7991
0, 0.00000, 5920.11, 6159.31, 5848.14, 0, 226.136, 235.279, 223.383, 11.8004
0, 0.00000, 5977.26, 6217.28, 5904.31, 0, 225.981, 235.061, 223.219, 11.8019
0, 0.00000, 6035.45, 6276.27, 5961.49, 0, 225.828, 234.844, 223.056, 11.8036
0, 0.00000, 6094.81, 6336.42, 6019.82, 0, 225.676, 234.627, 222.894, 11.8056
0, 0.00000, 6155.35, 6397.73, 6079.31, 0, 225.525, 234.411, 222.734, 11.8078
0, 0.00000, 6217.07, 6460.21, 6139.95, 0, 225.376, 234.196, 222.576, 11.8103
0, 0.00000, 6363.44, 8717.12, 6015.3, 0, 228.248, 209.331, 215.756, 32.4641
0, 0.00000, 6427.85, 8791.86, 6075.41, 0, 228.071, 208.826, 215.563, 32.8067
0, 0.00000, 8650.83, 8523.36, 6211.79, 0, 203.263, 200.258, 218.02, 35.592
0, 0.00000, 8727.73, 8595.46, 6274.34, 0, 202.805, 199.73, 217.793, 35.7503
0, 0.00000, 8806.47, 8668.41, 6338.09, 0, 202.374, 199.199, 217.575, 35.9907
0, 0.00000, 8886.65, 8742.64, 6403.1, 0, 201.938, 198.664, 217.354, 36.2362
0, 0.00000, 8968.25, 8818.02, 6468.97, 0, 201.495, 198.128, 217.159, 36.5283
0, 0.00000, 8721.94, 8979.03, 8671.96, 0, 193.74, 199.473, 192.65, 11.0568
0, 0.00000, 8800.73, 9057.16, 8751.15, 0, 193.264, 198.894, 192.169, 11.0183
0, 0.00000, 8880.46, 9136.54, 8831.69, 0, 192.766, 198.323, 191.7, 11.0197
0, 0.00000, 8961.61, 9217.3, 8913.72, 0, 192.263, 197.747, 191.229, 11.0216
0, 0.00000, 9044.18, 9299.42, 8997.23, 0, 191.757, 197.167, 190.755, 11.0237
0, 0.00000, 9128.15, 9382.92, 9082.21, 0, 191.247, 196.583, 190.278, 11.0261
0, 0.00000, 9213.54, 9467.77, 9168.68, 0, 190.735, 195.996, 189.799, 11.0289
0, 0.00000, 9300.63, 9554.28, 9256.93, 0, 190.218, 195.404, 189.317, 11.032
0, 0.00000, 9389.26, 9642.28, 9346.81, 0, 189.698, 194.808, 188.833, 11.0354
0, 0.00000, 9479.44, 9731.78, 9438.31, 0, 189.176, 194.209, 188.347, 11.0393
0, 0.00000, 9571.17, 9822.76, 9531.45, 0, 188.651, 193.607, 187.86, 11.0436
0, 0.00000, 9664.73, 9915.53, 9626.53, 0, 188.123, 193.002, 187.372, 11.0484
0, 0.00000, 9759.98, 10009.9, 9723.4, 0, 187.593, 192.394, 186.882, 11.0536
0, 0.00000, 9856.93, 10106, 9822.08, 0, 187.061, 191.784, 186.392, 11.0594
0, 0.00000, 9955.87, 10203.9, 9922.86, 0, 186.527, 191.171, 185.901, 11.0658
0, 0.00000, 10056.5, 10303.5, 10025.5, 0, 185.993, 190.558, 185.41, 11.0727
0, 0.00000, 10159.2, 10405, 10130.2, 0, 185.457, 189.943, 184.92, 11.0804
0, 0.00000, 10263.8, 10508.5, 10237.1, 0, 184.921, 189.326, 184.431, 11.0887
0, 0.00000, 10370.3, 10613.8, 10346, 0, 184.385, 188.71, 183.944, 11.0979
0, 0.00000, 10479.1, 10721.2, 10457.2, 0, 183.85, 188.093, 183.458, 11.1078
0, 0.00000, 10589.5, 10830.3, 10570.5, 0, 183.29, 187.456, 182.959, 11.1216
0, 0.00000, 10702.5, 10941.8, 10686.3, 0, 182.756, 186.841, 182.478, 11.1333
0, 0.00000, 10817.8, 11055.5, 10804.6, 0, 182.224, 186.227, 182.002, 11.1461
0, 0.00000, 10935.4, 11171.5, 10925.5, 0, 181.694, 185.616, 181.529, 11.16
0, 0.00000, 11055.3, 11289.6, 11048.8, 0, 181.17, 185.009, 181.064, 11.1751
0, 0.00000, 11177.6, 11410.2, 11174.9, 0, 180.649, 184.406, 180.604, 11.1915
0, 0.00000, 11302.5, 11533.1, 11303.7, 0, 180.134, 183.809, 180.153, 11.2093
0, 0.00000, 11430.1, 11658.7, 11435.4, 0, 179.626, 183.217, 179.709, 11.2286
0, 0.00000, 11560.1, 11786.7, 11569.9, 0, 179.126, 182.636, 179.276, 11.2476
0, 0.00000, 11693, 11917.8, 11707.3, 0, 178.636, 182.069, 178.853, 11.2633
0, 0.00000, 11828.8, 12051.6, 11847.8, 0, 178.156, 181.511, 178.443, 11.2808
0, 0.00000, 11967.9, 12189.6, 11991.6, 0, 177.697, 180.989, 178.048, 11.3008
0, 0.00000, 12113.6, 12339.7, 12137.8, 0, 177.3, 180.608, 177.658, 11.1948
0, 0.00000, 12266.1, 12495.7, 12290, 0, 176.974, 180.284, 177.321, 11.0823
0, 0.00000, 12428.9, 12656.8, 12453.9, 0, 176.765, 179.993, 177.121, 11.0265
0, 0.00000, 12595.6, 12822.1, 12623.2, 0, 176.576, 179.736, 176.962, 10.9627
0, 0.00000, 12766.4, 12991.3, 12796.8, 0, 176.413, 179.506, 176.833, 10.9
0, 0.00000, 12943.2, 13164.5, 12975.4, 0, 176.292, 179.301, 176.736, 10.8308
0, 0.00000, 13127.3, 13340.9, 13159.1, 0, 176.246, 179.115, 176.676, 10.7205
0, 0.00000, 13316.2, 13521.5, 13347.9, 0, 176.238, 178.957, 176.66, 10.6229
0, 0.00000, 13510, 13706.7, 13541.7, 0, 176.267, 178.834, 176.684, 10.5267
0, 0.00000, 13708.8, 13896.3, 13740.8, 0, 176.335, 178.749, 176.75, 10.432
0, 0.00000, 13915, 14094.9, 13945.6, 0, 176.472, 178.755, 176.865, 10.3374
0, 0.00000, 14127.8, 14299.8, 14156.1, 0, 176.674, 178.828, 177.034, 10.243
0, 0.00000, 14352.6, 14511.9, 14379.2, 0, 177.005, 178.972, 177.336, 10.1524
0, 0.00000, 14584, 14730.7, 14611.2, 0, 177.4, 179.187, 177.735, 10.0643
0, 0.00000, 14822.1, 14955.4, 14850.3, 0, 177.863, 179.465, 178.205, 9.97836
0, 0.00000, 15062.2, 15178.6, 15096.4, 0, 178.342, 179.723, 178.748, 9.95223
0, 0.00000, 15297.7, 15400, 15341.6, 0, 178.763, 179.961, 179.28, 9.95574
0, 0.00000, 15538.6, 15625.7, 15589.7, 0, 179.247, 180.255, 179.84, 9.96577
0, 0.00000, 15786, 15857.1, 15844.9, 0, 179.814, 180.627, 180.487, 9.98393
0, 0.00000, 16040.3, 16094.7, 16107.8, 0, 180.47, 181.086, 181.233, 10.0106
0, 0.00000, 16301.5, 16338.4, 16378.9, 0, 181.222, 181.636, 182.086, 10.05
0, 0.00000, 16569.7, 16588.5, 16658.1, 0, 182.076, 182.286, 183.052, 10.0994
0, 0.00000, 16844.8, 16844.4, 16946.1, 0, 183.036, 183.035, 184.141, 10.1719
0, 0.00000, 17122.8, 17102.2, 17241.7, 0, 184.065, 183.846, 185.348, 10.2542
0, 0.00000, 17402.2, 17365.3, 17542.7, 0, 185.153, 184.763, 186.653, 10.3487
0, 0.00000, 17689.3, 17633.7, 17847.5, 0, 186.374, 185.792, 188.045, 10.4513
0, 0.00000, 17983.4, 17908.2, 18161.8, 0, 187.729, 186.948, 189.596, 10.5769
0, 0.00000, 18280.1, 18191.5, 18483.4, 0, 189.18, 188.266, 191.287, 10.7164
0, 0.00000, 18583.7, 18482.3, 18814.4, 0, 190.78, 189.743, 193.152, 10.8732
0, 0.00000, 18894.7, 18780.5, 19155.1, 0, 192.543, 191.384, 195.201, 11.045
0, 0.00000, 19213.8, 19086.8, 19506.6, 0, 194.482, 193.202, 197.45, 11.2329
0, 0.00000, 19541.3, 19401.7, 19869.6, 0, 196.625, 195.219, 199.926, 11.4386
0, 0.00000, 19876.1, 19724, 20242.5, 0, 198.942, 197.418, 202.608, 11.6623
0, 0.00000, 20219.8, 20055.5, 20627.9, 0, 201.468, 199.83, 205.533, 11.9066
0, 0.00000, 20571.2, 20395.2, 21024.4, 0, 204.204, 202.456, 208.701, 12.1723
0, 0.00000, 20930.4, 20743.5, 21432.7, 0, 207.16, 205.308, 212.129, 12.4612
0, 0.00000, 21299.5, 21102.4, 21855.3, 0, 210.363, 208.413, 215.85, 12.777
0, 0.00000, 21673.1, 21467, 22286.5, 0, 213.773, 211.737, 219.82, 13.1168
0, 0.00000, 22095.3, 21881, 22778.1, 0, 217.83, 215.713, 224.559, 13.5267
0, 0.00000, 22450.6, 22231, 23195.4, 0, 221.408, 219.238, 228.752, 13.8936
0, 0.00000, 22851.9, 22628.5, 23671.3, 0, 225.632, 223.421, 233.721, 14.3339
0, 0.00000, 23258, 23033.4, 24157.6, 0, 230.098, 227.871, 238.999, 14.8085
0, 0.00000, 23671.2, 23448.2, 24657.6, 0, 234.828, 232.618, 244.615, 15.3218
0, 0.00000, 24091.6, 23874, 25172.5, 0, 239.86, 237.696, 250.622, 15.8801
0, 0.00000, 24518, 24310, 25701, 0, 245.177, 243.1, 257.007, 16.4845
0, 0.00000, 24949.5, 24756.3, 26242.9, 0, 250.779, 248.839, 263.778, 17.1382
0, 0.00000, 5454.17, 5685.53, 5388.59, 0, 228.484, 238.184, 225.774, 11.9187
0, 0.00000, 5502.56, 5734.79, 5436.38, 0, 228.32, 237.961, 225.57, 11.8389
0, 0.00000, 5551.92, 5785.02, 5484.87, 0, 228.177, 237.762, 225.418, 11.84
0, 0.00000, 5602.28, 5836.23, 5534.34, 0, 228.035, 237.563, 225.266, 11.8409
0, 0.00000, 5653.35, 5888.16, 5584.51, 0, 227.895, 237.365, 225.116, 11.842
0, 0.00000, 5705.57, 5941.22, 5635.8, 0, 227.754, 237.166, 224.965, 11.8433
0, 0.00000, 5758.65, 5995.15, 5687.93, 0, 227.615, 236.968, 224.816, 11.8449
0, 0.00000, 5812.6, 6049.93, 5740.92, 0, 227.477, 236.771, 224.668, 11.8467
0, 0.00000, 5867.7, 6105.86, 5795.04, 0, 227.341, 236.573, 224.521, 11.8488
0, 0.00000, 5923.83, 6162.8, 5850.15, 0, 227.206, 236.377, 224.375, 11.8511
0, 0.00000, 5981.12, 6220.9, 5906.41, 0, 227.072, 236.18, 224.231, 11.8536
0, 0.00000, 6039.55, 6280.13, 5963.74, 0, 226.971, 236.013, 224.124, 11.8549
0, 0.00000, 6099.06, 6340.43, 6022.17, 0, 226.841, 235.817, 223.982, 11.8578
0, 0.00000, 6159.76, 6401.89, 6081.76, 0, 226.712, 235.624, 223.843, 11.8611
0, 0.00000, 6221.66, 6464.54, 6142.51, 0, 226.586, 235.431, 223.705, 11.8646
0, 0.00000, 6370.29, 8733.48, 6016.41, 0, 229.549, 210.701, 216.793, 32.7393
0, 0.00000, 6434.93, 8808.88, 6076.56, 0, 229.405, 210.222, 216.626, 33.0342
0, 0.00000, 8671.25, 8538.16, 6215.41, 0, 204.725, 201.561, 219.191, 35.6907
0, 0.00000, 8749.06, 8610.36, 6277.97, 0, 204.31, 201.069, 219, 35.9228
0, 0.00000, 8828.47, 8683.74, 6341.86, 0, 203.907, 200.563, 218.807, 36.1682
0, 0.00000, 8909.19, 8758.26, 6406.88, 0, 203.502, 200.053, 218.612, 36.4183
0, 0.00000, 8991.38, 8834.05, 6472.94, 0, 203.088, 199.541, 218.449, 36.721
0, 0.00000, 8742.93, 8998.79, 8689.22, 0, 195.258, 200.992, 194.077, 11.1402
0, 0.00000, 8822.24, 9077.42, 8768.86, 0, 194.811, 200.444, 193.626, 11.1074
0, 0.00000, 8902.67, 9157.46, 8850.02, 0, 194.342, 199.902, 193.186, 11.1108
0, 0.00000, 8984.42, 9238.76, 8932.54, 0, 193.87, 199.357, 192.744, 11.1147
0, 0.00000, 9067.63, 9321.48, 9016.58, 0, 193.396, 198.808, 192.3, 11.119
0, 0.00000, 9152.29, 9405.6, 9102.15, 0, 192.919, 198.257, 191.855, 11.1237
0, 0.00000, 9238.4, 9491.12, 9189.23, 0, 192.44, 197.702, 191.409, 11.1287
0, 0.00000, 9326.12, 9578.2, 9277.99, 0, 191.958, 197.145, 190.96, 11.1341
0, 0.00000, 9415.44, 9666.82, 9368.43, 0, 191.475, 196.584, 190.511, 11.14
